id,sentence,split
06079dd4ec.mp3,অলিজিহ্ব্য নাসিক্যধ্বনি,train
0607c6fc5e.mp3,প্রতিবাদ করুন,train
0607cbe96a.mp3,পেয়েছেন ২৬ হাজার ২৫৯ ভোট,train
060859ea10.mp3,দিলি্লর বাদশা,train
06088f1061.mp3,কাজের মৌলিক একক,train
0608a1fb95.mp3,মটরশুঁটি ১ কাপ,train
0608cba4a3.mp3,গীতিমাল্যের গানেও,train
0608f8260d.mp3,ক্যারিয়ার বিবেচনায়,train
0609280114.mp3,চুপী গ্রামে,train
06096b76b8.mp3,এক অতিকায় স্থুল মানুষকে,train
0609b7706d.mp3,বিবিএ,train
060a5cee34.mp3,ইঞ্জিন বলা হয় না,train
060a81ab14.mp3,নেসলে বাংলাদেশের,train
060aaa35db.mp3,অর্থনৈতিক পরিকল্পনা,train
060aab3331.mp3,কোন তথ্য নেই,train
060acbaf8e.mp3,টেবিলের পাথরের দিকে,train
060adf0cd2.mp3,সেই যায়গাটুকু,train
060b11d895.mp3,ওয়ার্ডপ্রেস,train
060b9090bb.mp3,যখন তারা ক্ষমতায় যায়,train
060c1fdc69.mp3,"প্রাণ, তুমি আজো আছ ঐ দেহে",train
060c5a3659.mp3,সবার ধারণা,train
060ca9074e.mp3,"মদ্যপান, কোকেন",train
060d555033.mp3,তবে বারিক বিশ্বাসের,train
060d5a7444.mp3,চালানটি পাওয়া যায়,train
060e270b77.mp3,দাদা বললেন সিলেটের মেয়েরা,train
060e33caec.mp3,নেপাল সরকারের,train
060e40dfa2.mp3,পথগুলো দিয়ে,train
060e4b192e.mp3,চারিখানি গ্রন্থ মাত্র নহে,train
060ebc0c6d.mp3,বাছাই করা ১০টির মধ্যে,train
060f36a620.mp3,বইটা যে অবস্থায় আছে,train
061038fa08.mp3,বেশ চোখে পড়ার মতো,train
06104e2881.mp3,মির্জা গালিবের স্ত্রী,train
0610e0948e.mp3,তিনি প্রায় সর্বদা,train
0611131136.mp3,কেউ একজন তাঁকে,train
061113ef0e.mp3,উচ্চ আদালত থেকে,train
06111fa41d.mp3,কয়েক'শ মানুষ নিহত হন,train
06116ece94.mp3,এখন এই সময় শেষ হলে,train
0611dc9535.mp3,জলযোগ করে,train
0611e1a994.mp3,শুক্রবার রাত ১২টার দিকে,train
0611f49f51.mp3,এড়িয়ে চলতে হবে,train
06128d2ba3.mp3,তাহলে দর্শকরা কোনো,train
061291b8af.mp3,বিখ্যাত সার্চ ইঞ্জিন,train
0612ca4e32.mp3,তিনি ওই প্রতিষ্ঠান থেকে প্রায় ৬০০ ডলারের সমপরিমান স্বর্ণ কিনেছেন।,train
0612d64635.mp3,ময়দা প্রায় ২ কাপ,train
0613226856.mp3,স্পেনের মুখোমুখি হবে ইতালি,train
0613b6e241.mp3,দুই আইনজীবী,train
0613f83700.mp3,অন্যরা সাঁতার দিয়ে,train
06142c9463.mp3,একই রকম চেহারার,train
061475d60f.mp3,ক্ষেপে অগ্নিশর্মা আমার দশা,train
0614992c2f.mp3,অনেকটা সফলতা অর্জন করবে,train
06155d805c.mp3,মূল মঞ্চে ওঠেন,train
0615e2c8a5.mp3,যা পাকিস্তানের ক্ষেত্রে,train
06161b6d6a.mp3,পরানো হল,train
061651e725.mp3,মাথায় ক’রে,train
06168d9cb4.mp3,আইনজীবীদের সঙ্গে,train
0616a55ebe.mp3,নির্বাচন কর্মকর্তা জাহিদকে কেন্দ্র থেকে,train
06170f8986.mp3,সন্ধান পায়নি,train
061746893f.mp3,আন্তর্জাতিক সীমান্ত পিলার নিকট,train
06176016cd.mp3,ও গাইবান্ধায় পঞ্চম,train
06184139ba.mp3,মধ্যে দ্বিতীয় দফায়,train
0618877752.mp3,২০ ওভার খেলে,train
0618f02bed.mp3,কতকগুলি চরিত্র,train
0618f2388f.mp3,অনিয়মের জন্য,train
0618fbf98a.mp3,কোন মালিক বাধা দেবে না,train
0619109dd2.mp3,বাস করছেন,train
06194abd51.mp3,একধরনের অস্বস্তি,train
0619adfc83.mp3,বহু চেষ্টা করে,train
0619c5c456.mp3,বাংলাদেশের নাগরিক নন,train
061a116053.mp3,সাত মাস বয়সে,train
061ab36a2e.mp3,কুকড়া রেল সেতুর পাশে,train
061b5ea5dc.mp3,জীবন যেভাবে হাজির হয়,train
061b7d9d3e.mp3,বধূ,train
061baf01b1.mp3,"বিপাশা, সপ্তপদীতে",train
061bbc4b10.mp3,ভারতকে ট্রানজিট দেয়া,train
061cad89c6.mp3,ছোট কথা,train
061cdc6989.mp3,এখানে বিশেষ মেলে না,train
061cf573a1.mp3,গরু কোরবানি এখনও হয়নি,train
061dc3cdbd.mp3,কারিশমা কাপুর,train
061e1b79b2.mp3,জানানো হয়েছে মাইক্রোসফটের পক্ষ থেকে,train
061e4699ca.mp3,বিষয়টির ঘোষণা দেননি,train
061e4c9e09.mp3,তমা দেবী চৌধুরানী,train
061e5db30e.mp3,খুনীদের পক্ষে,train
061e95ac26.mp3,বিবিসি বাংলাকে বলেন,train
061ea3b8ee.mp3,ছিনতাইকারীর কবলে পড়েছে,train
061eff29bc.mp3,হিসেবে কাজ করেছেন,train
061f5fb2c3.mp3,সন্দেহভাজন গারো জঙ্গীরা,train
062086732c.mp3,মূল কাঠামোর বাইরে,train
0620a5230b.mp3,তাঁর মানস গঠনে,train
0620aadc45.mp3,রাখার পর তাকে,train
0621507f4a.mp3,এই খসড়া যারা তৈরী করেছেন,train
062187db05.mp3,ড. আহমেদ বলছেন,train
0621ba3bc7.mp3,যেসব সংগঠন,train
0622723950.mp3,উদ্ধার করা সম্ভব হয়নি,train
0622816d91.mp3,উল্টে যায়,train
06228aa60a.mp3,ভাষ্যগুলো বাংলায় সংগীতবিষয়ক,train
06229670f3.mp3,গোসল করতেন,train
0622d8ec13.mp3,আমেরিকায় আসছে লোকটা,train
0622e342f9.mp3,শুরুতে জানান,train
062306e489.mp3,কুড়িয়ে পেয়ে মা’র কাছে দিচ্ছিলাম,train
06232ec6fe.mp3,আগামী ১০ মাসে ৭টি টেস্ট,train
0623412cbe.mp3,ধরে নেয়া যায় যে,train
06234c29fe.mp3,রাখছে ইসি,train
062370711d.mp3,সেই বহু লক্ষ বছর আগে,train
0623955363.mp3,থামানো যাবে না,train
0623f58426.mp3,একটি নতুন সিংহাসন তৈরিতে,train
0624dc0fb5.mp3,যাদের কে আকবর,train
0624fc2778.mp3,বই কেনার বেলা সে অবলা,train
062544405d.mp3,শরণাগতকে রক্ষা করা,train
0625bcdf1a.mp3,তাড়াতাড়ি বাসা ছাড়িলে,train
062633c607.mp3,বেশ কিছুক্ষণ,train
0626b14343.mp3,আশা প্রকাশ করেন যে,train
062799fb39.mp3,তাঁহার বিবেচনায়,train
0627bb61f7.mp3,কবে চালু হবে,train
0627e91456.mp3,এরপর অক্টোবরে আসে,train
062811dd77.mp3,কিন্তু এখানে গ্যাস নেই,train
06282496fc.mp3,মূল খেলা শুরু হবে,train
06287bc466.mp3,নামে এক যুবক,train
06288fc61f.mp3,ভিখারী সাজাইয়াছি,train
0628907b33.mp3,এক বাংলাদেশিকে,train
0629163e5d.mp3,শবে মেরাজ এর ঘটনা,train
06292642c4.mp3,তারা তিনবার চেষ্টা করেও,train
0629658c06.mp3,দক্ষিণ এশিয়ায়,train
0629b07097.mp3,বেলপাতা দিবি না কাউরে,train
0629d3d266.mp3,ক্রাইমিয়ায় ৬ হাজার সেনা,train
0629f45e45.mp3,ফিস,train
062a6e46c3.mp3,যুদ্ধাপরাধীদের বিচার নিয়ে গবেষণা,train
062a951756.mp3,তথ্য ও যোগাযোগ প্রযুক্তি আইনে,train
062a9c7142.mp3,কিন্তু যারা এ-ধরনের আত্মঘাতী,train
062acaf441.mp3,এর মানে কি এই,train
062af721f4.mp3,দোষী সাব্যস্ত করে,train
062b075146.mp3,অস্ট্রিয়ার বৃহত্তম শহর ও রাজধানী,train
062b2aebbe.mp3,তোমরা পাঁচ জনে মিলিয়া,train
062b54d56f.mp3,পাওয়া যায়না,train
062b5acbd2.mp3,মুক্তিবাহিনী ও ভারতীয় সেনাবাহিনীর,train
062b7202ea.mp3,যশোরের মাঠ পর্যায়ের নেতাকর্মীদের,train
062b784e7f.mp3,১ চা-চামচ,train
062bbba65c.mp3,সৃষ্টির জন্য যথেষ্ট,train
062cfff576.mp3,ফুচকা,train
062dfa0d65.mp3,রুনু খালার ফ্রক পরা,train
062e335269.mp3,নড়াইলের পক্ষে হ্যাটট্রিক করেন,train
062e96ab60.mp3,কুরআন,train
062ec64a66.mp3,দুটো নুড়ি,train
062f5099f1.mp3,এক অভিনব পদ্ধতি,train
062f694d8f.mp3,তাদের সৎ মাকে,train
062f7f6a53.mp3,উল্লেখ করার মতো,train
062fc3717e.mp3,তল্লাশি চালায় গোয়েন্দা পুলিশ,train
0630220e0b.mp3,বিশ্বভ্রমণের অপার আনন্দ,train
0630441619.mp3,মালয়েশীয় প্রতিনিধি দল,train
0630a94465.mp3,অপরদিকে গণভোটটিকে বেআইনি বলে,train
0630c0bfa6.mp3,কে অস্বীকার করবে,train
0630d93d7a.mp3,রাজনৈতিক দলগুলোর মধ্যে সংঘাত,train
06310484a6.mp3,ফিলিস্তিনিদের নেতা,train
0631aca99e.mp3,লাবেলের ভাষ্য মতে,train
0631cac9d4.mp3,শহিদুল্লাহ শহিদের মেয়ে,train
0631dbf3a0.mp3,"কেননা, আমি যদি ধরা পড়ি",train
0631e50883.mp3,রচিত গ্রন্থ,train
063267694e.mp3,পরের বছর,train
06327346f3.mp3,তখন সে তার মায়ের সঙ্গে,train
0632d8e1ee.mp3,ওবায়দুল কাদের জানান,train
0632ea7c98.mp3,চুল পরিস্কার রাখা,train
0632ed6107.mp3,"ছবির গল্প, চিত্রনাট্য ও শৈলীতে",train
063418dff7.mp3,মুলতবি করেন,train
06341fc902.mp3,উদ্ধার করে র‌্যাব,train
06347431e2.mp3,হিটলারের জীবন কাহিনী,train
063478af89.mp3,এর পর সময়ের স্রোত,train
063544a07c.mp3,বুক করে রেখেছেন,train
0635c79920.mp3,স্বামী সংসার,train
0635f11eac.mp3,রেবেকা সুলতানা,train
0636f48a42.mp3,আমার ভালবাসা শুধু তোমার জন্য,train
06371af1b2.mp3,সহ-অধিনায়ক মাহমুদুল্লা,train
0637421a29.mp3,খড়ের উঁচু গাদার,train
0637539d5c.mp3,সীমানা সংক্রান্ত জটিলতায়,train
0637fd3414.mp3,আমরা মামলার প্রমাণ দেওয়া সত্ত্বেও,train
063815b30d.mp3,এক বিশাল জনসমুদ্রে পরিণত হয়,train
06386c077a.mp3,মাকসুদা আক্তার জোৎস্না,train
06389aef2e.mp3,আবির হোসেন নোমান,train
06389fb786.mp3,এভাবেই এক সময়,train
06391cd0e1.mp3,প্রান্তিক আয়,train
063967b65a.mp3,এ মাসের শুরুতে,train
0639ce0d29.mp3,গ্রামজীবন বহুকাল ধরে,train
063a29c421.mp3,নিহত মো. সালামত,train
063a2bf704.mp3,ভালো কিছু দাঁড়িয়ে যাবে,train
063a7050d4.mp3,একে ক্যানসার বানানো হয়েছে,train
063a71c4f8.mp3,সোনা চোরাচালানির সঙ্গে বিমানবন্দর ভিত্তিক গড়ে ওঠা চোরাচালানি ও রাঘববোয়ালরা জড়িত থাকতে পারে।,train
063b7f7f00.mp3,যান নি ওই গ্রামে,train
063b84aa27.mp3,দ্বিতীয় কবিতাটি ‘রবীন্দ্রনাথের প্রতি’,train
063b91c72f.mp3,করা গেল,train
063c83538e.mp3,তিনি দু'দফায়,train
063cdf680c.mp3,পরীক্ষার নীতিমালা গ্রহণ করা,train
063d3a1013.mp3,ছতিয়ান গ্রামের যুবক,train
063d959a81.mp3,জেলা জাতীয়তাবাদী মহিলা দল,train
063debf166.mp3,এক বিবৃতিতে বলা হয়,train
063e6787a6.mp3,নারী-পুরুষ উভয়কে,train
063e6a4bd4.mp3,সুনামগঞ্জ শহরের,train
063e97e0fa.mp3,বোমাবাজি করছে,train
063ea5904b.mp3,দুজনকে আসামি করা হয়েছে,train
063ebd4069.mp3,পৌর শহরে,train
063efe14f4.mp3,বরফ জমে,train
063f5c5023.mp3,অভিজ্ঞ বাঁহাতি স্পিনার,train
063f6b2858.mp3,একপর্যায়ে তারেকের সঙ্গে,train
063f9113fa.mp3,আল আমিন জানতে চান,train
063fcee786.mp3,অমিত চাকমার গবেষণার,train
06402032d0.mp3,হঠাৎ করেই তারা দেখালো,train
064034bb56.mp3,রানা এর আগে,train
06406a5555.mp3,সুরার ভাঙা বোতল,train
06408ba5c6.mp3,আসলে কিছুটা অসুস্থ,train
0640a1da58.mp3,সঠিক ধারার চর্চার জন্য,train
0640bfad7a.mp3,টিপু সুলতানের ফরমায়েশ মোতাবেকই,train
0641c00078.mp3,দুই হাত শূন্যে তুলে,train
064232a259.mp3,ইন্ডিয়ান ওয়েব সাইট,train
06423b301c.mp3,তাঁরা সফলও হয়েছিলেন,train
064243d3d4.mp3,এবার চার,train
0642c00752.mp3,ও ঢাকা প্রিমিয়ার ক্রিকেট লিগে,train
0643106f30.mp3,পালিয়ে গেলেও,train
06433c762f.mp3,তিনি সরকারের তথ্য প্রযুক্তি বিষয়ক কর্মকান্ডে গুরুত্বপূর্ণ দায়িত্ব পালন করে থাকেন।,train
064379c528.mp3,এসব দেখে নগরবাসী,train
0643867aed.mp3,নগরজুড়ে পহেলা বৈশাখের উন্মাদনা,train
0643a5410c.mp3,কাজী নজরুল ইসলামের ছবি,train
0643ff8ce9.mp3,কোড এবং তার সাথে,train
06443c7f61.mp3,বহুপ্রজ লেখক কবি,train
06443e9e8e.mp3,কিন্তু দুর্যোধনের গদাযুদ্ধে,train
06446990db.mp3,বাংলাদেশের চলচ্চিত্রে,train
064485afc3.mp3,চট্টগ্রাম মেডিকেল কলেজ হাসপাতালে,train
0644a6c2ee.mp3,চিকেন রেসিপি,train
0645530afa.mp3,আসেন না,train
0645635430.mp3,আক্রমণকারীদের সাথেই,train
0645875b98.mp3,প্রধানমন্ত্রী তা না করে,train
0645acf86b.mp3,সংঘমিত্রা চৌধুরীর পরিচালনায়,train
06466209a9.mp3,ধৈর্যধারণে মিলতে পারে,train
0646733c1b.mp3,মা ও ছেলেকে,train
06476d41cf.mp3,পুলিশ বাসটি আটক করেছে,train
064771b7ad.mp3,অ্যারিওলা দেখা যায়,train
0647e9d6a9.mp3,তারপরও পরিস্থিতি বেশ ঘোলাটে,train
0647fd4de8.mp3,আব্দুল কাদের জিলানী জানান,train
06485cd8fd.mp3,আল্পনাকে এলোপাথাড়ি কুপিয়ে,train
064875ce6e.mp3,ঠেললেই খুলে যাবে,train
0649c96a5d.mp3,মিনিমাম গ্যারান্টি,train
0649ea078f.mp3,জোনাকির এত অপমান,train
064a1b5559.mp3,রিং তৈরি করে,train
064b1d284d.mp3,প্রধান একটি সড়ক,train
064bd21715.mp3,বিপুল সংখ্যক নারী,train
064d15b865.mp3,ট্রেন যোগাযোগ,train
064d62e208.mp3,"প্রকৃতপক্ষে, এই পদগিলি লইয়াই",train
064d6f8ac2.mp3,একটি পরিবারে,train
064e0087e4.mp3,গুয়ামে এই সিস্টেম,train
064eab3d80.mp3,একের পর এক,train
064ed9d5cc.mp3,তখন দস্যুতা,train
064f7a3cf9.mp3,যথাযথ ব্যবস্থা নিতে,train
06500fb274.mp3,২০০৯ সালের ১১ ফেব্রুয়ারি,train
06501472b1.mp3,সেই সূত্র ধরে,train
0650899511.mp3,শীতকালীন অলিম্পিকের,train
065092eca8.mp3,পরবর্তীতে তিনি,train
0650998675.mp3,"সমাজের উন্নতি, অগ্রগতি",train
0650a194f9.mp3,তার উত্তর ছিল একেবারে সোজা,train
0650b613fa.mp3,উত্তরাঞ্চলের চেয়ে,train
06511171ec.mp3,সালোয়ার কামিজ ডিজাইন,train
065146642c.mp3,কিন্তু তারপরে,train
06515b4f7d.mp3,সবাই জানে যে,train
065183f222.mp3,স্ত্রীও তার মেয়েটিকেই,train
0651d7dd21.mp3,সময় খবর,train
0652d683f2.mp3,জিজ্ঞাসাবাদের মুখে বার বার,train
0652dc0dab.mp3,রান্নাঘরে নিয়া বসাইল,train
06533a2baa.mp3,ছাতকের ভোলাগঞ্জ থেকে,train
0653a736d9.mp3,কেহ গল্প শুনিয়া হাসিল না,train
065473e6d5.mp3,বিপ্লবী সরকার,train
0654a0dcd7.mp3,অভিভাবক হিসেবে মিসেস খন্দকার,train
0654c43bc4.mp3,বৃষ্টি ভেজা রাত,train
0655052015.mp3,এসময় ছিনতাইকারীরা,train
06550db9b2.mp3,এক বিরোধ আর অশান্তির বীজ,train
06551c89c5.mp3,নবোকভের লোলিটা,train
065529e798.mp3,এই চুক্তি স্বাক্ষর করতে হলে,train
06553c0a35.mp3,শ্যাম্পু বা কন্ডিশনার,train
06554e501f.mp3,রাজি হয়নি,train
0655681b22.mp3,অসমীয়াকে বাংলা অপেক্ষা,train
0655a49a13.mp3,যদি মন কাঁদে তুমি চলে এসো এক বরষায়,train
0656850d98.mp3,"১২ই মার্চ, ১৮৮৪",train
06568f2fa3.mp3,কার নাকি প্রেমও আছে,train
0656e18461.mp3,লিপি তাই মেনে নিয়েছিলেন,train
065770aa81.mp3,তারপর ফা,train
0657eee091.mp3,কারণ আমাদের,train
06580262ca.mp3,শঙ্করের জানা ছিল,train
06584e4b0d.mp3,বেশ চোখে পড়ার মতো,train
06585ea9a6.mp3,আসলে এত দূর,train
06586d62cf.mp3,পরমাণু কর্মসূচির বিষয়টি,train
0658c57156.mp3,গ্রেফতারের বিষয়ে,train
0658cd17b6.mp3,বিশেষ করে ফ্রিজের বাজার দখলে,train
0658d163da.mp3,হিন্দুর দেবতা তেত্রিশ কোটি,train
065908d89e.mp3,দুর্নীতির অভিযোগের,train
065930b16f.mp3,মধ্য সিলিকন ভ্যালীতে অবস্থিত,train
065986fc2d.mp3,অফিসে গিয়ে,train
06598b3db8.mp3,হতাশ হয়েছিলেন ভক্তরা,train
065a0663b9.mp3,খবর পেয়ে কান্নায়,train
065a14257d.mp3,ফোম করে,train
065a4abe71.mp3,হামলাকারীদের গ্রেপ্তার,train
065a5f4f22.mp3,বেইমানি না করার জন্য,train
065a7076bf.mp3,সরকারের বক্তব্য ছিল,train
065a784c95.mp3,২০০৮ সালে এনসিসি ব্যাংকে,train
065a7fc7b5.mp3,সালোকসংশ্লেষণ বেশি হয়,train
065a988c85.mp3,অনেক ভেবে-চিন্তে,train
065ba9ceb0.mp3,মেহরাবের হাতে,train
065bb6c9d6.mp3,নিয়োজিত ছিলেন,train
065c2d10c1.mp3,কাতারে কাতারে হাতী ঘোড়া,train
065cd0075c.mp3,এখানে কাজ হবে না,train
065cf4551b.mp3,গোসল কইরা,train
065d37596a.mp3,আশ্রম প্রধান করে,train
065d3fc463.mp3,তদন্তকালীন সন্ত্রাসী সম্পত্তি,train
065d539037.mp3,জড়িয়ে পড়েন,train
065d944761.mp3,এই ঘোষণা,train
065e099a55.mp3,নাইটি,train
065e23e9bc.mp3,তারা কেউই,train
065e703ade.mp3,একটি ককটেল বিস্ফোরিত হয়,train
065e7d4f89.mp3,হাইতিতে ভূমিকম্প বিধ্বস্ত,train
065e918d32.mp3,স্যামসাং স্মার্ট হোম দিয়ে,train
065eed85d0.mp3,গামছা কাঁধে বের হচ্ছে,train
065f765c2c.mp3,একটি আধুনিক চিকিৎসার হাসপাতাল,train
065f846d08.mp3,ভাষা-আন্দোলনের প্রভাবে,train
065fc39fd2.mp3,শনিবার ভোর থেকেই বিভিন্ন স্থানে কড়া নিরাপত্তা ব্যবস্থা নেয়া হয়।,train
06600806c0.mp3,আকাশের হাতে আছে একরাশ নীল,train
06600ebbd0.mp3,পাবনাতেই তার,train
066045de07.mp3,ওই সময় আমার আবার,train
0660d386f0.mp3,এর ছাড়পত্র,train
0661319d6a.mp3,তার বয়স হয়েছিল,train
0661a9e075.mp3,কোনো ক্ষতি হয়নি,train
0661fae72c.mp3,২০১২ সালে,train
06620ce262.mp3,ঢাকা-৭ আসনের,train
0662269dcd.mp3,ফলে বিমান নিখোঁজ হবার ঘটনাটি,train
06633024e0.mp3,পোপের পক্ষে,train
06638006cf.mp3,অপহরণের অভিযোগ উঠেছে,train
0663adae65.mp3,এ তিনটিধাপে,train
0664833407.mp3,কিছু মিথের অস্তিত্ব রয়েছে,train
0664f20b14.mp3,সম্প্রতি তীব্র মাত্রা পেয়েছে,train
06665e75e9.mp3,বলব কি,train
06668928c1.mp3,১৯৩১ খ্রিস্টাব্দে,train
06669e54c5.mp3,বাঙালী মুসলমানেরা,train
0666b66911.mp3,খেলা ভালো মনে করেছে,train
0666bcb2d6.mp3,আংটি বলে,train
0666fdcfa1.mp3,নিরাপদ ভাবছিল না,train
066714bd6f.mp3,মহাদেবপুরের পাখি মনসুর নামে,train
0667c3e70a.mp3,অন্ধকার বিদূরিত,train
0667ebccd5.mp3,এখানে তো,train
0668214e7d.mp3,ফ্রান্সিস সিরিয়ার,train
0668377c39.mp3,দুই আইনজীবী,train
06689491e4.mp3,"অ্যাকিলিস, প্রাচীন গ্রীক পুরাণের",train
0668ebf2f9.mp3,ট্রাইব্যুনাল গঠনের,train
06694c82c0.mp3,শুধু নাস্তা হিসেবেই না,train
0669906f3c.mp3,তার কাজের মধ্যে,train
06699ecf2f.mp3,বাঁহাতি স্পিনার আব্দুর রাজ্জাক,train
0669d40dac.mp3,সে মিনতি জানিয়ে,train
0669e48167.mp3,বিট প্যাটার্নের মাধ্যমে,train
066a6d4c73.mp3,খুন করেছে খুনিরা,train
066a7f0847.mp3,আর উপদেষ্টা সংসদ সদস্যরা,train
066b3602e5.mp3,নহিলে কি সাহসে,train
066b579f74.mp3,মাহির মতো,train
066cdeb9c7.mp3,তার বড় ছেলে,train
066cf85150.mp3,সে তাবলিগে যেত,train
066cfc8380.mp3,অপরপক্ষে জামাইও চায় না,train
066dad81c3.mp3,তবে এখন সম্পূর্ণভাবে,train
066e21aff6.mp3,ব্যবহারকারীর নাম,train
066e2454b7.mp3,যশোররাজ প্রতাপাদিত্যের জামাতা,train
066e25ebdd.mp3,বেরিয়ে যাওয়া ঐশী,train
066e34718b.mp3,পূর্ণব্রহ্ম নারায়ণই,train
066ea52451.mp3,একই সময়ে ঋণপত্র নিষ্পত্তি হয়েছে,train
066edda95a.mp3,মাঠ-ঘাট-পাহাড়-জনপদ পেরিয়ে,train
066ef66631.mp3,শীর্ষ সংবাদ,train
0670060d1d.mp3,৪ ও ৬ নভেম্বরের পরীক্ষা,train
06705905b5.mp3,বিশ্বভারতী বিশ্ববিদ্যালয়,train
0671267955.mp3,তো এটার জন্য,train
06719b71b2.mp3,ঝরে তাজা খুন,train
0671b2104d.mp3,ফরাসি কোম্পানি,train
0671b68963.mp3,যাত্রাপার্টি শো করছে,train
0672637511.mp3,পাল্টে হলো তাল,train
0672e8af14.mp3,আফগানিস্তান ৭ উইকেটে,train
0673d7d835.mp3,সুদূর প্রাচীনতম যুগ হতে,train
067404768b.mp3,প্রতারিত গ্রাহকেরা,train
0674486999.mp3,আমার সঙ্গে সাক্ষাৎ করিও,train
06746fee74.mp3,সবচেয়ে ভয়াবহ দুর্ঘটনা বলে,train
0674ab949c.mp3,তারা আমাকে তাদের কাছে,train
06751ccf88.mp3,সিদ্দিকুর রহমানের ছেলে,train
06754259f8.mp3,শকুন,train
0675567e8a.mp3,ট্রাইব্যুনাল বলেছেন,train
067561b230.mp3,বিতরণ করেন,train
06757941a2.mp3,টিভিতে দেখে আসছি,train
0675b34d90.mp3,সে দলটি,train
0675f4af5a.mp3,কণা,train
067613c051.mp3,অংশ নেন শিক্ষকরা,train
06768ce1d8.mp3,গ্রামীন ব্যাংক নিয়ে,train
06768f4778.mp3,দুই থেকে তিন লিটার,train
06772587a0.mp3,বেলালের জন্ম ১৯৩৬ সালে,train
06781f80f1.mp3,না কেন,train
06785ca87a.mp3,জন্ম থেকেই দেখে আসছে শেফালি,train
0678819ab2.mp3,ওপরের বইখানা,train
0678ab6f28.mp3,লোপা সাংবাদিকদের জানান,train
0678cde6a4.mp3,শ্বশুর আর জামাইয়ের গল্প,train
0678eb2328.mp3,আইন অনুয়ায়ী,train
0678f9ab08.mp3,তিনি জানতে চাইলেন,train
06792139ce.mp3,প্রেসিডিয়ামে ঠাঁই দিয়েছিলেন,train
0679485041.mp3,ধূসর প্রলেপ পাহাড়ের গায়,train
0679d51f15.mp3,আবির্ভূত হওয়া এবং অন্তর্হিত হওয়া,train
067a25d856.mp3,"পুষ্টিবিদদের মতে, একজন পূর্ণ বয়স্ক মানুষের জন্য দিনে অন্তত ছয় থেকে আট গ্লাস কমবেশি দুই লিটার পানি পান করা উচিত।",train
067a7a5fb2.mp3,স্বদেশ,train
067b02ae8e.mp3,আক্রমণ করতো না,train
067b6d349a.mp3,নতুন নতুন পোশাকে,train
067c1ebe55.mp3,গ্রেপ্তারকৃত নেতাদের মুক্তির দাবীতে,train
067c59e01e.mp3,হাসির জোকস্,train
067c6656ac.mp3,মজুরি বোর্ডের সভায়,train
067c8f2ebd.mp3,চিনির পাইকারি বাণিজ্য হয়,train
067cc5d96e.mp3,চিকন রক্তনালী দিয়ে,train
067cd6620f.mp3,আরো ৫৯ রান,train
067ce0b5e6.mp3,১/১১’র মতো,train
067d9698fd.mp3,রানা প্লাজা নামের,train
067de54698.mp3,ভেঙে পড়ে,train
067dea0059.mp3,সে ক্যাসেটে সাঈদীর বক্তৃতা শুনছে,train
067e04fd13.mp3,মর্মার্থ করিয়া থাকেন,train
067eae803f.mp3,মাহি সাফিউদ্দিন সাফির,train
067f714515.mp3,সঠিকভাবে তুলে ধরে,train
067f8d5a38.mp3,কথিত সেই তদন্তের,train
067ffa429f.mp3,হোম্স্কে শেষ বারের জন্য,train
068130fa8a.mp3,লোকালয়ে তো এসেছে,train
0681371e72.mp3,যেমন সরব হয়েছে,train
0681b4fe3a.mp3,বাসায় গেলাম,train
0681ec67dd.mp3,আন্ডারস্ট্যাডিং না হওয়ায়,train
068244a3cb.mp3,মুলায়ম বা নীতীশ কুমারের,train
0682736929.mp3,করা হতে পারে বলে,train
06828f7873.mp3,বিলে বিদ্যমান আইনের ২১ ধারার পরিবর্তে নতুন ২১ ধারা প্রতিস্থাপনের বিধান করা হয়েছে।,train
0682af9fb0.mp3,এস্থলে সাধু অর্থে,train
0682c96c19.mp3,এই মুহূর্তে তাঁর সহবৎ,train
0682f35067.mp3,সেই মুক্তিযুদ্ধ,train
06832a5203.mp3,সুকান্ত এত খ্যাতি অর্জন করলেন,train
06833d710f.mp3,আল্লাহু থামবে না,train
0683a4a9d8.mp3,কল্লোল ছিল অন্যতম জনপ্রিয়,train
06848be1ad.mp3,শৈত্যপ্রবাহে মানুষের মৃত্যু হয় কেন,train
0684957b8c.mp3,ঘটনাটি অতিতারল্য,train
06849e0446.mp3,আয়োজিত কাউন্সিল হতে,train
0684b43e4e.mp3,মুখিয়ে আছে,train
0684d4ad85.mp3,মনে হবে,train
0684e2f546.mp3,সব মিলিয়ে জহুর আহমেদ স্টেডিয়ামে,train
06857c8e1d.mp3,সভাপতিত্ত্ব করেন,train
06859af521.mp3,তাঁকে দেখাশোনা করারও কেউ নেই,train
0685b688bf.mp3,অ্যাপক্লিকেশনটি ব্যবহার করতে,train
06861ad735.mp3,ওই বাড়িতে,train
06867656f4.mp3,ন্যায় অন্যায়,train
0687dac693.mp3,নিজের চেয়ে,train
06884045d5.mp3,আন্দোলন শুরুর পর থেকে,train
06885e3acb.mp3,সাদা আলো,train
0688642211.mp3,আদিবাসীদের বৈচিত্র্যময় সংস্কৃতি,train
0688d48dfb.mp3,থিম সং চার-ছক্কা হই হই,train
06892dfd6b.mp3,বিফলে যায়নি,train
068ab202df.mp3,অধীনস্ত কোম্পানি অপটারার,train
068ab6878b.mp3,আকিব জাভেদ,train
